"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20"
-2.90699222963775,-2.54719403911736,-6.41365235769898,0.752575948240991,0.137723188894275,0.0209391266288601,0.800288400548646,1.10180531291429,4.64203310849984,3.31162276887485,3.35361040060582,1.34146375576089,1.43888937111476,-10.491392708144,3.89925080652426,0.972183388950134,1.69009875432761,-1.46640046867522,-2.22637075122718,-1.16305461158605
2.88507784748112,-2.54692446104274,-6.41394620802536,-0.645816047429482,-0.314714613943953,0.0335175743273072,0.803878166380504,-1.11436351785751,4.70802731488115,-3.30855920785876,3.31029902321087,-1.34661379261127,-1.41405971056016,-10.4945912066907,3.8994737244405,-0.931917344824916,1.68977094933854,1.4948060995363,-2.22959800902795,0.265580497244361
-0.729739067564749,0.952508098144709,-6.27547833010952,0.384014142336752,-0.0840435632328466,-0.201432639935481,0.55282372326047,0.972703072127669,3.97070198651306,0.10952005870037,4.79349173262444,-0.492546414128204,-1.0584770854669,-9.92490951612549,3.05901203696119,-2.48913867494185,-0.661553751193348,-0.792448788248238,0.872509902414527,2.17139954481716
0.707476211479645,0.952477678725558,-6.27502288101048,-0.278147580029865,-0.105100971389871,-0.200895732153015,0.554117533662548,-0.986577074470851,3.97013329678896,-0.141394390463412,4.78793764122727,0.482491668707927,1.08551269134679,-9.92262780878405,3.05822219887695,2.52254793005273,-0.659496304915396,0.830642052549866,0.867905740299777,0.0981618608499893
0.728815501560599,-0.670651450731032,-6.17791542235678,0.180429179721116,-0.64063046541791,-0.0793609185548288,0.477588700076389,-0.0262692660233093,5.04308701853199,-1.52496837300212,3.85281079590812,3.48744352038816,-1.98322680861254,-9.85238255110013,2.56235359669742,0.201540419944307,1.32744325393565,0.596642676706599,-0.629697536414812,-0.268172518833279
-0.750899933415408,-0.670900248966753,-6.17669313033693,-0.0730352886859446,0.455734693077518,-0.110308264292512,0.479940473552377,0.0130401110437727,5.01468823030284,1.5265245749555,3.87076539103937,-3.49497050069245,2.00824908860923,-9.84526395135141,2.55972810135236,-0.166118922430208,1.32734220926686,-0.562542038523423,-0.622999960121696,1.75395108475395
-1.46719521338251,0.84828562283122,-6.66221027326821,0.761911617018114,0.311697818682941,-0.182111093388101,0.735890946254423,1.3926352019818,3.18382448415925,1.07751624618378,4.66105177492279,-0.494406526172131,1.6958622924141,-10.6342653320154,3.39528421103172,-0.341881621905731,-1.06938940817904,-1.37707751408352,1.08319138046365,0.972338310403873
1.44483254872702,0.848330853364107,-6.66163143602894,-0.657399218911059,-0.497966802689125,-0.159375481438115,0.736937941258285,-1.40573279959406,3.20157484326553,-1.12245634328785,4.6428542568358,0.486422990898096,-1.66882664582174,-10.6393005021859,3.39707494232343,0.380305139123717,-1.06792768711589,1.41887606058122,1.07719381865788,-0.123581217950466
-0.786065567151676,-0.608498857864473,-5.57582762294766,0.843553361341106,0.1781409553526,-0.271901835991858,0.316614973181287,0.739635976676643,4.29978660476003,-0.169333831621893,2.75805613566337,4.88076201330392,3.8681693004702,-9.0559868747178,1.60496252458198,0.519589322799412,3.92357593591095,0.161732784339077,-0.174678518961478,-0.124767750988345
0.76428051028737,-0.608564245511939,-5.57467615374394,-0.736476376453944,-0.368379172412977,-0.25660416111626,0.318165106767216,-0.75437180257173,4.29719425336411,0.172410977021707,2.75970825558004,-4.88226123313707,-3.84981859209777,-9.06319463392916,1.6046127866808,-0.478915722295305,3.92343818351377,-0.122946719994871,-0.171330864468274,1.12266910854747
0.012340535614979,-1.63971942013872,-5.14746144376754,0.0961315551894486,-0.971371781118539,0.0870601060026941,-0.0132154131446608,-0.728664582752803,3.77819630239933,2.99663060613071,2.65717928910766,1.17080960373231,1.3088299040797,-8.36284707382676,3.72138630909676,-3.57128214850958,0.562128802400481,3.65888722023666,0.943058550333235,1.23629843597232
-0.0338716793870798,-1.63986914937711,-5.14662346957559,0.0127390359196556,0.79935280095879,0.0370487675315596,-0.00850613523484087,0.714708689812974,3.83910725232966,-3.00155655069525,2.61971692476834,-1.17055985426359,-1.29307565265877,-8.3653936095232,3.71937481748287,3.618166083196,0.563503473432272,-3.61131092404084,0.959227718354433,1.14800420942032
-5.4684051806123,-2.29332213050896,-17.9651979835327,0.331033110813951,1.84736469891264,1.70940511746722,4.69434497934159,4.03517136942643,7.12543726417214,1.88050336312209,2.39681410398087,-7.24107699097556,3.37340525769432,-0.156200662222339,-1.28342530417256,0.399025253793735,3.01863937459776,-5.20035667643349,-3.60905696675946,4.20795697480021
5.44312336002363,-2.29247722400278,-17.9690640238895,-0.265790048461209,-1.90395129679472,1.81515849557494,4.69085398703589,-4.04382659968724,7.14679798463734,-1.80768107750724,2.36265299335075,7.23367059257458,-3.36869457131173,-0.169860775010899,-1.27521984004289,-0.391126010377875,3.02251591586385,5.19967930483103,-3.63450599248521,-0.613186704490069
4.74267660228718,-2.66944787156852,-19.5937086583207,5.54167992180566,-4.62983248333199,0.280250228193255,4.49870222277658,1.78947855791324,1.40119256474018,-4.39251723880396,3.38331881563711,-0.657321275217656,-3.28551230797834,2.36676116638659,4.21653155145481,-1.56880829446481,-1.15651000591947,-6.44118195313431,1.49976782264575,3.33765660552801
-4.76826531374452,-2.67186072977202,-19.5728579134942,-5.48425914259957,4.49320564709739,0.02199548445939,4.5257812238874,-1.79711740602116,1.37693337894685,4.33794794907726,3.53130259278921,0.656693077071719,3.27959015787438,2.3799500042901,4.20627982251046,1.59951114207404,-1.15843348189593,6.47619163633474,1.47081501837942,1.26424981640144
-6.95565227404027,3.85491282480701,-17.641253603989,0.191982024888488,6.82618976030088,-0.492983071876498,3.92770518980808,2.19135271498184,3.90555090053837,-1.24283084120394,0.918375438363724,-0.829046865359618,2.80564410517045,0.262396852720227,-4.39178100966132,-2.87934020732215,-0.234768920013376,-0.78822355578554,4.2706384670543,4.83171741024579
6.92998637702236,3.85655447965835,-17.6506881893679,-0.131441041501766,-6.98669994526471,-0.103071891187053,3.90013143889502,-2.19929459011813,3.82306211562998,1.27340237181744,0.855543200347377,0.835000793951709,-2.81219487360349,0.250480740432944,-4.38309796763973,2.90304444450064,-0.228852643983609,0.831385923853392,4.26057734168181,-1.12748566748595
-2.28167456061795,-2.69242997400266,-17.5740012023636,0.31047248324949,-0.130449467334732,-1.65919442865752,4.24035692756872,3.62807999965531,3.43304306835712,-2.94406896852661,4.50647637785213,-2.12644965007068,0.395686719453562,3.15685979616361,2.66720402953431,2.38283217007142,1.93487352589621,-4.96182804749748,5.25514778523561,-1.232807578667
2.25656853623792,-2.69222972314221,-17.5744671859908,-0.244327012054089,-0.117577554791274,-1.65962569615135,4.24298847071109,-3.6388000519219,3.38029239114178,2.91145091247163,4.55829812952274,2.11788416896536,-0.397741828530644,3.15532789614942,2.66908787220411,-2.36683396676285,1.93561841600322,4.99818217979709,5.23686096784776,-0.937315234043063
-1.04390711050517,-0.506842262752695,-18.259664927797,0.0388029304990805,-0.688803649947615,-2.27039002711928,4.82064259003794,0.867498847681774,5.23025281173851,1.77467807650553,4.0174693738433,-1.4104706685264,6.36093245996925,1.13443691284789,-0.256648649167353,4.28533243152786,-1.38061152187417,-0.192476478173802,1.5116709784884,-0.331308933857143
1.01826906271612,-0.506792079649156,-18.2598791769486,0.0258815127230045,0.403231783652286,-2.30127975874824,4.82497646648848,-0.876403394078618,5.26958438097591,-1.76300237483055,4.00685499519525,1.40030693900325,-6.35718400924283,1.11741119808512,-0.250285596459279,-4.27680914051361,-1.38062314284205,0.209928053554398,1.51394363044653,-0.17765764900871
0.315383102371491,1.86119183763689,-18.3604056088419,1.58739290735457,0.793770155516157,-1.5764629548704,4.60394434722512,0.946271937603701,0.437984991186248,-2.95102649186105,6.6589662000963,-0.35400621167176,0.787952329781616,1.03366323912762,4.00986392389411,3.61029819200159,-0.958513679037716,-0.774120939338199,-1.28502438504168,-0.673182626131099
-0.341157548929629,1.86083725876876,-18.3571276039817,-1.52636922100197,-1.03037235191656,-1.52515445904523,4.60231092435279,-0.954431768277022,0.378243054415429,2.83281085240886,6.69500576283856,0.339727420719888,-0.780360840145957,1.03103475913078,4.01394557650996,-3.59968956458436,-0.957828599615582,0.779581184573458,-1.28498661280182,-0.457685388156813
0.632343707326498,0.443084237026788,-14.7096012995397,3.0903410597739,-0.190479647221419,0.31550443436269,3.38810094313288,1.63587162208858,0.901799879926722,-4.07313036635978,4.08138368591038,-0.410541347865467,-1.9347107306981,2.42615554424651,4.41225120673427,6.04666799734017,-9.69261706886074,-2.65220532131825,3.93232441873457,1.11036795178598
-0.656716765309027,0.442299411242038,-14.7012109636022,-3.01871612013795,0.0577195178104147,0.308113879697327,3.39268315890475,-1.64596016446484,0.838026843010461,3.99884052090116,4.15619447683502,0.406979039469761,1.93032568845188,2.43188049349328,4.41310213811084,-6.02136050380063,-9.69568321921687,2.68932202475628,3.92374249287138,2.92007948645346
-0.573613612596732,-0.182923305710496,-14.4286831719835,1.15900741591771,-0.424766886448652,-0.95925856740816,2.8749077116069,3.94391728963794,-1.56869088431541,-5.02037851689708,2.6506064556216,-5.14741686543699,-0.913584646096203,3.14013690453633,-0.541084290988596,-0.878601382728297,12.1706038271521,-3.04268880139175,-0.653861106060626,3.06245065438589
0.549566666019287,-0.183245603232131,-14.4253344821522,-1.08911723413648,0.228221892109655,-0.977809777669926,2.8778932452305,-3.95254573858573,-1.66159926468486,4.91882545336979,2.73229791410787,5.15518799566444,0.898892919681168,3.14071204686508,-0.539413017732363,0.90918320589762,12.1733582411673,3.0690915704556,-0.668057913553242,0.179092225100548
3.49309372616426,-6.92269192059256,-19.3721666227445,-0.689736317605912,-7.16183269525533,1.23376167519644,4.59691043154772,3.12876523977888,6.38587814991637,-2.21850148935671,-0.587635017367034,-3.65263806721043,-1.99930743714193,2.16717798737078,1.37407393420264,-0.545911248081375,5.00839209396676,-1.98998467493921,-1.94916664344391,1.87549180726344
-3.51820289115516,-6.923863426802,-19.3652896687939,0.750424929324943,7.07060678437754,0.832069671478505,4.62632472060913,-3.13587896960098,6.39585957830846,2.31777396691516,-0.473535895405217,3.66045174413629,1.98747947768663,2.17498680094558,1.36730767862064,0.578381922449071,5.00685294880817,2.01261638801191,-1.95643817751031,1.31744354765796
0.69365895988229,0.862520746072036,-14.8461894072117,3.73311127646842,-2.7859098890442,-0.548421889620376,3.33464617829302,2.93370480790306,3.63586995853279,-0.81883745996994,0.496863989499396,8.00508220512238,2.32487019571958,2.06282356420482,-5.84155029591636,-2.67957569646368,4.41817909538958,-5.28790638211405,1.49527055626872,4.18880197100156
-0.718308660681039,0.861276320565355,-14.8337920744772,-3.65941027993925,2.59500729213125,-0.700797036165135,3.35286915847943,-2.94345637315101,3.64723000452933,0.843459626545342,0.538766990857274,-7.9929936363407,-2.34170725316434,2.06271509689566,-5.84896135717335,2.71882548887241,4.41785414369121,5.34223116598895,1.47201628165908,3.76508492429302
-4.68956218247139,-4.23000416915874,-18.450223152421,-3.12321786833601,-0.463116762870288,1.56521495737371,4.02521110467893,4.59802006133253,3.62399856295006,-0.640898040533692,3.03875346534828,1.50602808017975,-4.35169819626816,3.34112909328357,4.3345424843284,-4.81446821632992,-4.76268822519567,1.93353162806371,5.61367738692618,-0.3206594938898
4.66422355230975,-4.22879407954782,-18.4599944813069,3.18893938991142,0.392904186148816,1.54140389152021,4.02492663626672,-4.6082714528094,3.59430058429746,0.62755488627968,3.01828871729489,-1.50399443740707,4.34066017973662,3.35215623520743,4.33103001854037,4.86165433422656,-4.76037070991199,-1.86115354196763,5.6230614644748,0.917901239964612
-0.0407791442067928,-5.12585761975816,-16.1665460397232,2.11987876830003,-7.62749732729233,-7.38852503356071,4.21583317673044,1.8580152541573,2.58704385296474,8.31890862664864,1.52342417492615,1.79778002277798,0.103207639758716,2.3685208849396,-1.14014792074071,-0.594276069438639,-1.37453688127921,-0.848053045049419,3.43910014023808,-3.40456157169864
0.0163539654230228,-5.12706323440956,-16.1547925233214,-2.04766333734568,7.04256182688233,-7.80309612722744,4.25507226653687,-1.8674944384302,2.81557631602348,-8.32588717069632,1.50137858758611,-1.78883772922287,-0.117630934067489,2.37360216236701,-1.15130931714024,0.637608063363432,-1.38016611624807,0.907320950281371,3.43926088967863,1.17677556729854
4.09412290145936,2.43369941637767,-20.365881235898,-0.0790709991081801,-7.2788379200929,1.30400471257236,5.53093360749037,2.69765316688103,6.11580809655278,-3.44346468272763,6.21002239097954,3.46279383849675,-2.25448471727744,1.86295117607645,-0.778331343305824,-1.11167971922811,-0.352118715647915,0.38140207940931,-8.08939579722144,-3.29142014159325
-4.12099656115277,2.43227579340512,-20.3567931113334,0.139671027308613,7.17677433570376,0.895993244905022,5.56046680119015,-2.70776563195266,6.10034978985128,3.43488717342304,6.32678324584337,-3.4812092329706,2.26237510567299,1.87498283652696,-0.789154557871927,1.11718719828862,-0.355001315859123,-0.392896713436794,-8.08084302640057,2.31440563841269
5.86206525514997,-4.10902763185176,-13.798285560703,5.74337714328611,-6.03695138236689,-3.19840307947412,3.33201128177288,-3.30066575775257,3.29715008751419,4.69937940318315,2.82188667916854,5.22623904194269,0.314605963475341,3.55907546264119,1.76988747683705,-7.84373112554642,-0.260041839355621,3.04554053119204,-0.807802493879391,-2.22931739551922
-5.88594127658954,-4.11170380968917,-13.7756043087079,-5.66272676075615,5.68397034248373,-3.53002686763296,3.3657732239633,3.28938957940837,3.46059914958941,-4.71329571958396,2.85744299649096,-5.22421376179055,-0.326143049016507,3.56701023916345,1.75177066228745,7.87935491468447,-0.263555560849491,-3.01091879039601,-0.791935157097686,2.31674215955124
8.51715357557084,-2.82859174720131,-16.0060828217524,1.77256941768657,-10.1404136397732,0.707053961673306,3.44888744853493,-3.46094681738063,2.53172085004516,6.92903973372648,4.57274896571347,2.07984451691271,-0.231316418599102,4.65629846761445,2.29517490278279,-4.37716040552595,0.0789935882349773,2.23637946083791,5.5457202315093,-2.95410434003169
-8.54186093581492,-2.83125777680521,-15.9879933170901,-1.69965578961351,10.0040143614486,0.138126538434431,3.49352247087139,3.44934975983322,2.74910265860814,-6.98275866172028,4.59203197037579,-2.08351950794384,0.221410325769181,4.66404564556067,2.28038269846423,4.40913818391599,0.0749108686282803,-2.17768698216857,5.5593998980905,0.835805205137247
1.9413092211716,1.93794146386464,-18.9504636595852,6.72623730104068,-1.33048883560388,0.658595009824283,4.35639596988049,-2.2664064441611,-0.28020796178621,4.53767535929496,3.97103188661754,0.765214326257321,2.7071722122129,2.50835901068173,0.681154525043661,-0.130746018799655,-2.74627557098348,2.83817489927362,-1.86393948366109,0.729154379166188
-1.96733116286482,1.93610774316443,-18.9318143584855,-6.66674885031323,1.21675518250668,0.585758619570082,4.37393752149652,2.25745909500516,-0.149031558119438,-4.63650042987558,3.97048847290815,-0.761535076793941,-2.71835787402854,2.50488987932828,0.675792521148787,0.174284610237247,-2.74913736520466,-2.79525799833358,-1.8461057953746,5.7169901314442
13.5689767670964,2.58334992941579,-16.442203364139,8.17120616509363,-5.82777834356792,4.88129587799941,3.28244653729171,-5.64201813696521,2.61560398207425,-3.78023766696531,1.77875934690651,6.1757548915009,1.44116029851013,2.02476971582402,-1.98715333800239,1.85174970876787,6.13836989757014,1.22459727375186,-3.99534863943608,-2.63748858685067
-13.5942514938806,2.57898317228085,-16.408837718103,-8.10439380071243,5.94257862843322,4.54815480547659,3.31344571754408,5.63229395541146,2.61878503358187,3.7668301724237,1.9354678728379,-6.16842257771047,-1.45379555379483,2.03057915177216,-1.99854415793933,-1.81327851222055,6.13303487121972,-1.19712676109295,-3.98299013310798,2.78782654212511
-3.928234721922,-0.408701250347203,-13.9469629299523,3.02701412954892,-2.14484572293039,-1.31689729555099,3.53629602335759,3.39100696859051,1.23558395927891,3.67791090948945,3.26734517507989,-1.57340544295459,-4.53831002554068,0.626460226214142,0.840641750128474,0.175766170350145,2.78937369409413,-7.3723574169437,-3.84903348765117,-3.04239503477346
3.90407638183786,-0.409000147872521,-13.9399504177329,-2.95079985012109,1.91189159796745,-1.43198447912669,3.55523362616617,-3.40006591279669,1.34259865953738,-3.73380998706959,3.26729128569361,1.57410254164453,4.53439587106961,0.639589852158908,0.833094175223516,-0.147848796754307,2.78672505464585,7.38181709313958,-3.87401691130346,2.06157345754695
-0.916394042049569,1.46510141527053,-14.4201815467941,0.920976012361478,-4.26806545549663,1.87490283335551,2.96132931684676,3.44835817896104,0.0218897611014553,1.45836831333069,3.78680886108079,-0.0956594080699389,2.22773050231192,1.85634237686756,3.29437736474279,0.947092833758306,1.12394252821484,-1.61811124140867,-3.18654640336015,-1.393503287163
0.891777798843413,1.46456149357016,-14.4145902243174,-0.845692710442398,4.20985911797845,1.63534611300822,2.98402834279546,-3.45840673075669,0.0909047397717637,-1.55150456192036,3.82527989428925,0.100018049044667,-2.23779613131447,1.85347594576559,3.29050727352794,-0.898347390790887,1.12098101743476,1.65240927748288,-3.19531489505431,-2.58948252616692
-4.56928340682039,4.85232380337939,-11.1018303871077,7.30208327824936,5.65674109725095,-0.495515766576064,2.33578404890685,5.63071735343403,0.182148586934094,-8.20558613685783,4.74274533339403,-2.21854549352942,-1.41574074915562,1.84058630924845,-0.519867236367745,2.75823303048761,1.82540463557179,4.85472947833863,-1.12156223045844,-1.67484456553078
4.54521089793551,4.85190023086388,-11.0907815279703,-7.21548570981352,-5.84061429302835,-0.171880013074377,2.32386337395309,-5.64254762117086,0.00426050611442674,8.09715156208682,4.82947211073436,2.21962653732908,1.40787971959688,1.8421690178188,-0.514202693070913,-2.71918549677362,1.82728942927998,-4.81608849329481,-1.09798067616674,-1.15950521832671
10.8507167240571,-14.7299535152992,-10.5530685782563,-0.983455484962826,-7.74605903801266,-5.85488292015789,2.80631775297843,-4.07861048571582,3.60033642207102,-3.29805141850405,-1.47305533897323,8.09477078879851,0.314508787825571,3.42379952574599,1.43513850681383,1.15397640654189,3.4664010664325,3.48905908232138,0.0844833823092399,0.548185609522933
-10.8724199304858,-14.7320816671715,-10.5427691186301,1.07865893873403,7.2345787127204,-6.27749021653226,2.83063566494004,4.06881844084322,3.58779871541744,3.3456886233575,-1.36252522742862,-8.07176797279197,-0.341648570923676,3.43150240681561,1.42494427488016,-1.08448298485187,3.46115142312142,-3.41826314485579,0.101315832432394,2.99272533400047
3.10520137958365,8.65038965561957,-14.4729949023654,0.551069634795646,-5.23661840765595,4.06303559109694,2.96241769563276,-1.33163143671397,3.27661776239011,4.47317721707192,8.15454027330364,-1.14948886551149,0.458467362671735,2.92892131053762,-0.835862947103476,-8.69657620257638,-2.5762660741818,2.09933044959493,-6.34237650544503,2.08669256290789
-3.13084016517932,8.64924929421563,-14.4647566503893,-0.474891317737286,5.29048563383013,3.76582754861827,2.98443857800376,1.31850065039552,3.4034631016085,-4.56549015710292,8.15085529924329,1.12902517181228,-0.452597065700214,2.93062411166688,-0.846098746698881,8.70415774629913,-2.5762735047632,-2.09755062466341,-6.33715654436082,1.64098336099291
