T1_GFT,T2_GFT,T1_GHT,T2_GHT,T1_S,T2_S,T1_ST,T2_ST,T1_F,T2_F,T1_C,T2_C,T1_Y,T2_Y,T1_R,T2_R,T1_GH2,T2_GH2,Loss,Draw,Win,HTLoss,HTDraw,HTWin,HT2Loss,HT2Draw,HT2Win,zScore0:3,zScore1:3,zScore0:2,zScore1:2,zScore0:1,zScore0:0,zScore1:1,zScore1:0,zScore2:1,zScore2:0,zScore3:1,zScore3:0,zScore2:2,zScore3:2,zScore2:3,zScore3:3,FTG4,FTG0,HTG0,T1_GFTa,T2_GFTa,T1_xsg,T2_xsg,T1_xnsg,T2_xnsg,T1_xG,T2_xG
1.0,2.0,0.0,1.0,6.0,21.0,4.0,10.0,15.0,9.0,2.0,8.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,1,0,0,0,1,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.05,2.1,1.88,2.77,0.31,3.23,1.7324,2.88476
2.0,1.0,1.0,0.0,14.0,25.0,3.0,6.0,10.0,9.0,5.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,1,1.6,1.05,1.68,2.67,0.66,1.71,1.7763799999999998,2.55936
1.0,2.0,0.0,1.0,25.0,14.0,6.0,3.0,9.0,10.0,4.0,5.0,1.0,3.0,0.0,0.0,1.0,1.0,1,0,0,1,0,0,0,1,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.05,1.6,2.67,1.68,1.71,0.66,2.55936,1.7763799999999998
2.0,3.0,0.0,2.0,13.0,17.0,4.0,8.0,17.0,12.0,4.0,4.0,3.0,3.0,1.0,0.0,2.0,1.0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,2,0,1,0,1,2.1,3.15,2.36,3.04,1.87,1.35,2.37055,2.93074
3.0,2.0,2.0,0.0,17.0,13.0,8.0,4.0,12.0,17.0,4.0,4.0,3.0,3.0,0.0,1.0,1.0,2.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,0,0,1,0,1,3.15,2.1,3.04,2.36,1.35,1.87,2.93074,2.37055
2.0,0.0,1.0,0.0,14.0,18.0,6.0,4.0,21.0,17.0,4.0,7.0,5.0,4.0,0.0,0.0,1.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,1,2.1,0.0,0.72,1.71,0.48,1.27,0.738686,1.43646
0.0,2.0,0.0,1.0,18.0,14.0,4.0,6.0,17.0,21.0,7.0,4.0,4.0,5.0,0.0,0.0,0.0,1.0,1,0,0,1,0,0,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2.1,1.71,0.72,1.27,0.48,1.43646,0.738686
0.0,0.0,0.0,0.0,13.0,8.0,3.0,3.0,8.0,7.0,8.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.16,0.4,1.01,0.91,1.08518,0.346623
0.0,0.0,0.0,0.0,8.0,13.0,3.0,3.0,7.0,8.0,2.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.4,1.16,0.91,1.01,0.346623,1.08518
2.0,2.0,1.0,1.0,21.0,10.0,4.0,3.0,12.0,13.0,10.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,2,0,0,0,1,0,0,2.1,2.1,3.37,0.64,3.0,0.86,2.95018,0.502517
2.0,2.0,1.0,1.0,10.0,21.0,3.0,4.0,13.0,12.0,1.0,10.0,1.0,2.0,0.0,0.0,1.0,1.0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,2,0,0,0,1,0,0,2.1,2.1,0.64,3.37,0.86,3.0,0.502517,2.95018
0.0,0.0,0.0,0.0,14.0,10.0,3.0,5.0,12.0,13.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.07,0.72,1.27,0.93,0.955818,0.741183
0.0,0.0,0.0,0.0,10.0,14.0,5.0,3.0,13.0,12.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.72,1.07,0.93,1.27,0.741183,0.955818
4.0,2.0,2.0,0.0,12.0,15.0,7.0,3.0,12.0,11.0,5.0,6.0,1.0,1.0,0.0,0.0,2.0,2.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,3.69,2.1,1.99,1.23,1.68,1.8,1.99947,0.997822
2.0,4.0,0.0,2.0,15.0,12.0,3.0,7.0,11.0,12.0,6.0,5.0,1.0,1.0,0.0,0.0,2.0,2.0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,2.1,3.69,1.23,1.99,1.8,1.68,0.997822,1.99947
3.0,0.0,3.0,0.0,12.0,9.0,7.0,2.0,7.0,12.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0,0,0,0,1,1,3.15,0.0,1.87,0.57,1.61,0.57,1.89547,0.464343
0.0,3.0,0.0,3.0,9.0,12.0,2.0,7.0,12.0,7.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,3.15,0.57,1.87,0.57,1.61,0.464343,1.89547
3.0,0.0,0.0,0.0,17.0,12.0,8.0,3.0,12.0,18.0,7.0,2.0,1.0,3.0,0.0,0.0,3.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,0,0,0,0,0,1,1,2.69,0.0,1.89,1.39,1.56,1.7,2.14832,1.31443
0.0,3.0,0.0,0.0,12.0,17.0,3.0,8.0,18.0,12.0,2.0,7.0,3.0,1.0,0.0,0.0,0.0,3.0,1,0,0,0,1,0,1,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2.69,1.39,1.89,1.7,1.56,1.31443,2.14832
5.0,1.0,2.0,1.0,17.0,7.0,11.0,3.0,12.0,7.0,3.0,0.0,1.0,2.0,0.0,1.0,3.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,3.9,1.05,2.89,1.45,1.58,1.47,2.99704,1.08228
1.0,5.0,1.0,2.0,7.0,17.0,3.0,11.0,7.0,12.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,3.0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1.05,3.9,1.45,2.89,1.47,1.58,1.08228,2.99704
1.0,2.0,1.0,2.0,23.0,11.0,6.0,6.0,13.0,8.0,13.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.05,2.1,2.17,2.28,2.59,0.86,2.1299200000000003,2.05874
2.0,1.0,2.0,1.0,11.0,23.0,6.0,6.0,8.0,13.0,0.0,13.0,1.0,2.0,0.0,1.0,0.0,0.0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,2.1,1.05,2.28,2.17,0.86,2.59,2.05874,2.1299200000000003
8.0,0.0,5.0,0.0,19.0,10.0,12.0,2.0,10.0,7.0,3.0,4.0,0.0,1.0,0.0,0.0,3.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,7.97,0.0,3.86,0.87,2.79,0.8,3.95826,0.85545
0.0,8.0,0.0,5.0,10.0,19.0,2.0,12.0,7.0,10.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,7.97,0.87,3.86,0.8,2.79,0.85545,3.95826
2.0,2.0,1.0,1.0,20.0,13.0,10.0,3.0,17.0,9.0,5.0,0.0,3.0,4.0,0.0,1.0,1.0,1.0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,2,0,0,0,1,0,0,2.1,2.1,1.75,0.89,2.08,0.9,2.0258700000000003,0.873641
2.0,2.0,1.0,1.0,13.0,20.0,3.0,10.0,9.0,17.0,0.0,5.0,4.0,3.0,1.0,0.0,1.0,1.0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,2,0,0,0,1,0,0,2.1,2.1,0.89,1.75,0.9,2.08,0.873641,2.0258700000000003
1.0,0.0,0.0,0.0,16.0,8.0,6.0,3.0,14.0,9.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,1.05,0.0,1.44,0.43,1.28,0.93,1.31187,0.415645
0.0,1.0,0.0,0.0,8.0,16.0,3.0,6.0,9.0,14.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.05,0.43,1.44,0.93,1.28,0.415645,1.31187
2.0,0.0,1.0,0.0,9.0,8.0,3.0,1.0,10.0,20.0,3.0,4.0,1.0,3.0,0.0,0.0,1.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,1,2.1,0.0,2.25,1.05,0.77,1.66,2.18646,1.03434
0.0,2.0,0.0,1.0,8.0,9.0,1.0,3.0,20.0,10.0,4.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,1,0,0,1,0,0,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2.1,1.05,2.25,1.66,0.77,1.03434,2.18646
2.0,3.0,1.0,1.0,12.0,11.0,4.0,3.0,12.0,10.0,1.0,6.0,3.0,5.0,0.0,0.0,1.0,2.0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,2,0,1,0,0,2.1,3.15,1.62,0.43,1.34,1.26,1.55099,0.355124
3.0,2.0,1.0,1.0,11.0,12.0,3.0,4.0,10.0,12.0,6.0,1.0,5.0,3.0,0.0,0.0,2.0,1.0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,2,0,0,1,0,0,3.15,2.1,0.43,1.62,1.26,1.34,0.355124,1.55099
1.0,2.0,1.0,0.0,11.0,15.0,3.0,5.0,21.0,14.0,5.0,7.0,4.0,3.0,0.0,0.0,0.0,2.0,1,0,0,0,0,1,1,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1.05,2.1,0.69,1.81,1.82,1.6,0.638731,1.6191
2.0,1.0,0.0,1.0,15.0,11.0,5.0,3.0,14.0,21.0,7.0,5.0,3.0,4.0,0.0,0.0,2.0,0.0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,1,2.1,1.05,1.81,0.69,1.6,1.82,1.6191,0.638731
2.0,4.0,1.0,2.0,7.0,10.0,3.0,7.0,12.0,12.0,0.0,5.0,2.0,1.0,0.0,0.0,1.0,2.0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,2.1,3.26,0.62,1.98,0.23,1.46,0.46433,1.93927
4.0,2.0,2.0,1.0,10.0,7.0,7.0,3.0,12.0,12.0,5.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,3.26,2.1,1.98,0.62,1.46,0.23,1.93927,0.46433
2.0,3.0,0.0,2.0,18.0,14.0,5.0,4.0,15.0,15.0,3.0,2.0,1.0,4.0,0.0,0.0,2.0,1.0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,2,0,1,0,1,2.1,3.15,2.34,1.53,2.06,1.24,2.04684,1.5394
3.0,2.0,2.0,0.0,14.0,18.0,4.0,5.0,15.0,15.0,2.0,3.0,4.0,1.0,0.0,0.0,1.0,2.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,0,0,1,0,1,3.15,2.1,1.53,2.34,1.24,2.06,1.5394,2.04684
0.0,1.0,0.0,1.0,12.0,13.0,4.0,5.0,15.0,12.0,5.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.05,1.22,1.15,0.38,1.89,1.2029299999999998,1.09006
1.0,0.0,1.0,0.0,13.0,12.0,5.0,4.0,12.0,15.0,7.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,1.05,0.0,1.15,1.22,1.89,0.38,1.09006,1.2029299999999998
3.0,3.0,1.0,0.0,12.0,9.0,5.0,5.0,9.0,15.0,2.0,4.0,2.0,4.0,0.0,0.0,2.0,3.0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,2,1,0,1,3.15,3.15,1.52,2.07,0.84,1.4,1.23132,2.06462
3.0,3.0,0.0,1.0,9.0,12.0,5.0,5.0,15.0,9.0,4.0,2.0,4.0,2.0,0.0,0.0,3.0,2.0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,2,1,0,1,3.15,3.15,2.07,1.52,1.4,0.84,2.06462,1.23132
4.0,0.0,1.0,0.0,17.0,2.0,5.0,0.0,11.0,12.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,3.82,0.0,3.84,0.72,2.6,0.44,3.90951,0.608676
0.0,4.0,0.0,1.0,2.0,17.0,0.0,5.0,12.0,11.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,3.0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,3.82,0.72,3.84,0.44,2.6,0.608676,3.90951
3.0,1.0,2.0,0.0,17.0,16.0,7.0,7.0,17.0,11.0,3.0,8.0,5.0,4.0,1.0,0.0,1.0,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,2,1,0,0,0,0,1,0,1,3.15,0.84,1.92,1.59,0.97,1.04,2.15941,1.59871
1.0,3.0,0.0,2.0,16.0,17.0,7.0,7.0,11.0,17.0,8.0,3.0,4.0,5.0,0.0,1.0,1.0,1.0,1,0,0,1,0,0,0,1,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.84,3.15,1.59,1.92,1.04,0.97,1.59871,2.15941
0.0,2.0,0.0,1.0,9.0,9.0,1.0,4.0,8.0,9.0,9.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1,0,0,1,0,0,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.58,0.62,1.03,0.84,0.28,0.571444,1.20713
2.0,0.0,1.0,0.0,9.0,9.0,4.0,1.0,9.0,8.0,0.0,9.0,2.0,2.0,0.0,0.0,1.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,1,1.58,0.0,1.03,0.62,0.28,0.84,1.20713,0.571444
1.0,0.0,0.0,0.0,13.0,17.0,7.0,6.0,7.0,13.0,8.0,10.0,1.0,3.0,1.0,2.0,1.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0.84,0.0,0.93,1.23,1.04,1.08,0.773034,1.13495
0.0,1.0,0.0,0.0,17.0,13.0,6.0,7.0,13.0,7.0,10.0,8.0,3.0,1.0,2.0,1.0,0.0,1.0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.84,1.23,0.93,1.08,1.04,1.13495,0.773034
3.0,3.0,0.0,3.0,18.0,10.0,7.0,4.0,8.0,7.0,10.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,2,1,0,1,3.15,3.15,2.05,2.0,2.51,0.63,1.9077,2.10743
3.0,3.0,3.0,0.0,10.0,18.0,4.0,7.0,7.0,8.0,2.0,10.0,1.0,3.0,0.0,0.0,0.0,3.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,2,1,0,1,3.15,3.15,2.0,2.05,0.63,2.51,2.10743,1.9077
0.0,2.0,0.0,1.0,17.0,9.0,9.0,6.0,13.0,22.0,12.0,1.0,3.0,5.0,0.0,1.0,0.0,1.0,1,0,0,1,0,0,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2.1,1.08,1.31,2.11,0.8,0.8481350000000001,1.35049
2.0,0.0,1.0,0.0,9.0,17.0,6.0,9.0,22.0,13.0,1.0,12.0,5.0,3.0,1.0,0.0,1.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,1,2.1,0.0,1.31,1.08,0.8,2.11,1.35049,0.8481350000000001
0.0,4.0,0.0,3.0,12.0,18.0,1.0,5.0,8.0,6.0,8.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,4.2,0.52,3.9,1.11,3.88,0.443491,3.81728
4.0,0.0,3.0,0.0,18.0,12.0,5.0,1.0,6.0,8.0,6.0,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,4.2,0.0,3.9,0.52,3.88,1.11,3.81728,0.443491
1.0,1.0,1.0,1.0,27.0,7.0,9.0,2.0,9.0,14.0,13.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,3.8,1.17,2.34,0.79,3.969430000000001,1.25233
1.0,1.0,1.0,1.0,7.0,27.0,2.0,9.0,14.0,9.0,3.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,1.17,3.8,0.79,2.34,1.25233,3.969430000000001
2.0,0.0,1.0,0.0,11.0,12.0,6.0,2.0,12.0,7.0,2.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,1,1.58,0.0,1.48,1.02,1.18,1.33,1.49758,0.95814
0.0,2.0,0.0,1.0,12.0,11.0,2.0,6.0,7.0,12.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0,1,0,0,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.58,1.02,1.48,1.33,1.18,0.95814,1.49758
1.0,2.0,0.0,1.0,16.0,10.0,5.0,5.0,12.0,15.0,1.0,3.0,3.0,2.0,0.0,0.0,1.0,1.0,1,0,0,1,0,0,0,1,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.05,2.1,2.14,0.58,1.89,0.74,1.7254,0.6601520000000001
2.0,1.0,1.0,0.0,10.0,16.0,5.0,5.0,15.0,12.0,3.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,1,2.1,1.05,0.58,2.14,0.74,1.89,0.6601520000000001,1.7254
4.0,1.0,3.0,1.0,20.0,6.0,8.0,1.0,9.0,15.0,13.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,3.97,1.05,2.45,0.84,2.41,0.78,2.57218,0.886616
1.0,4.0,1.0,3.0,6.0,20.0,1.0,8.0,15.0,9.0,3.0,13.0,3.0,0.0,0.0,0.0,0.0,1.0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1.05,3.97,0.84,2.45,0.78,2.41,0.886616,2.57218
4.0,0.0,2.0,0.0,14.0,5.0,5.0,1.0,8.0,18.0,3.0,3.0,0.0,2.0,0.0,1.0,2.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,3.59,0.0,1.78,0.91,0.82,0.7,1.76885,0.8010109999999999
0.0,4.0,0.0,2.0,5.0,14.0,1.0,5.0,18.0,8.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,3.59,0.91,1.78,0.7,0.82,0.8010109999999999,1.76885
1.0,5.0,0.0,1.0,22.0,11.0,8.0,5.0,10.0,13.0,14.0,3.0,1.0,3.0,0.0,1.0,1.0,4.0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0.84,4.21,2.36,2.16,2.11,1.38,2.15404,2.10482
5.0,1.0,1.0,0.0,11.0,22.0,5.0,8.0,13.0,10.0,3.0,14.0,3.0,1.0,1.0,0.0,4.0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,4.21,0.84,2.16,2.36,1.38,2.11,2.10482,2.15404
2.0,1.0,1.0,1.0,17.0,17.0,8.0,7.0,12.0,13.0,7.0,4.0,1.0,4.0,0.0,0.0,1.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,2.1,1.05,1.32,1.81,1.58,1.14,1.27089,1.6555099999999998
1.0,2.0,1.0,1.0,17.0,17.0,7.0,8.0,13.0,12.0,4.0,7.0,4.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0,1,0,1,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.05,2.1,1.81,1.32,1.14,1.58,1.6555099999999998,1.27089
1.0,1.0,0.0,1.0,13.0,11.0,6.0,4.0,15.0,17.0,4.0,8.0,8.0,3.0,1.0,1.0,1.0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1.05,0.84,1.19,2.22,2.16,0.9,1.07293,2.28696
1.0,1.0,1.0,0.0,11.0,13.0,4.0,6.0,17.0,15.0,8.0,4.0,3.0,8.0,1.0,1.0,0.0,1.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0.84,1.05,2.22,1.19,0.9,2.16,2.28696,1.07293
1.0,2.0,1.0,2.0,13.0,7.0,3.0,5.0,13.0,8.0,2.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.05,2.1,1.09,1.35,1.42,1.39,0.751161,1.48269
2.0,1.0,2.0,1.0,7.0,13.0,5.0,3.0,8.0,13.0,2.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,2.1,1.05,1.35,1.09,1.39,1.42,1.48269,0.751161
1.0,1.0,1.0,0.0,12.0,11.0,6.0,3.0,11.0,16.0,2.0,5.0,2.0,4.0,0.0,0.0,0.0,1.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1.05,1.05,2.26,0.99,1.24,1.3,2.69182,0.884323
1.0,1.0,0.0,1.0,11.0,12.0,3.0,6.0,16.0,11.0,5.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1.05,1.05,0.99,2.26,1.3,1.24,0.884323,2.69182
2.0,3.0,0.0,3.0,8.0,18.0,4.0,6.0,10.0,13.0,6.0,6.0,3.0,3.0,0.0,0.0,2.0,0.0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,2,0,1,0,1,2.1,3.15,1.61,1.65,0.76,2.35,1.5556299999999998,1.79269
3.0,2.0,3.0,0.0,18.0,8.0,6.0,4.0,13.0,10.0,6.0,6.0,3.0,3.0,0.0,0.0,0.0,2.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,2,0,0,1,0,1,3.15,2.1,1.65,1.61,2.35,0.76,1.79269,1.5556299999999998
1.0,2.0,1.0,2.0,24.0,11.0,11.0,7.0,9.0,16.0,8.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.05,2.1,2.4,1.51,2.94,0.65,2.24624,1.44804
2.0,1.0,2.0,1.0,11.0,24.0,7.0,11.0,16.0,9.0,2.0,8.0,3.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,2.1,1.05,1.51,2.4,0.65,2.94,1.44804,2.24624
4.0,2.0,1.0,1.0,22.0,13.0,13.0,5.0,13.0,15.0,2.0,3.0,3.0,2.0,0.0,0.0,3.0,1.0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,4.18,2.1,4.94,1.37,2.49,1.21,5.2866800000000005,1.5268
2.0,4.0,1.0,1.0,13.0,22.0,5.0,13.0,15.0,13.0,3.0,2.0,2.0,3.0,0.0,0.0,1.0,3.0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,2.1,4.18,1.37,4.94,1.21,2.49,1.5268,5.2866800000000005
