Date,season,HomeTeam,AwayTeam,FTHG,FTAG,xHG,xAG,pH,pD,pA
2015-12-12 18:30:00,2015,Werder Bremen,FC Cologne,1,1,1.34869,1.22073,0.3764,0.3479,0.2757
2015-12-12 18:30:00,2015,Hoffenheim,Hannover 96,1,0,1.55239,1.3987,0.4048,0.2733,0.3219
2015-12-12 18:30:00,2015,Bayern Munich,Ingolstadt,2,0,2.49703,1.00727,0.7545,0.16,0.0855
2015-12-12 21:30:00,2015,Bayer Leverkusen,Borussia M.Gladbach,5,0,2.75163,0.376285,0.9371,0.0519,0.011
2015-12-13 18:30:00,2015,Augsburg,Schalke 04,2,1,1.2358,1.45492,0.309,0.271,0.42
2015-12-13 20:30:00,2015,Borussia Dortmund,Eintracht Frankfurt,4,1,6.02931,0.133013,1,0,0
2015-12-18 23:30:00,2015,Schalke 04,Hoffenheim,1,0,0.722775,0.870611,0.2775,0.3521,0.3704
2015-12-19 18:30:00,2015,Ingolstadt,Bayer Leverkusen,0,1,0.461211,0.717973,0.2041,0.4037,0.3922
2015-12-19 18:30:00,2015,Hamburger SV,Augsburg,0,1,1.24397,2.50129,0.1338,0.182,0.6842
2015-12-19 18:30:00,2015,Eintracht Frankfurt,Werder Bremen,2,1,1.84525,0.87057,0.6284,0.2287,0.1429
2015-12-19 18:30:00,2015,FC Cologne,Borussia Dortmund,2,1,0.769926,0.750674,0.3277,0.3684,0.3039
2015-12-19 18:30:00,2015,Hannover 96,Bayern Munich,0,1,0.221793,2.52645,0.0084,0.0634,0.9282
2015-12-19 21:30:00,2015,VfB Stuttgart,Wolfsburg,3,1,1.7755,1.32762,0.4846,0.2698,0.2456
2015-12-20 18:30:00,2015,Hertha Berlin,Mainz 05,2,0,1.52652,0.26315,0.8052,0.1654,0.0294
2015-12-20 20:30:00,2015,Borussia M.Gladbach,Darmstadt,3,2,1.0366,2.23006,0.1281,0.1992,0.6727
2016-01-22 23:30:00,2015,Hamburger SV,Bayern Munich,1,2,0.378362,1.95463,0.0366,0.1494,0.814
2016-01-23 18:30:00,2015,FC Cologne,VfB Stuttgart,1,3,2.33406,2.63662,0.301,0.2427,0.4563
2016-01-23 18:30:00,2015,Hannover 96,Darmstadt,1,2,1.28887,2.76698,0.0805,0.1555,0.764
2016-01-23 18:30:00,2015,Hertha Berlin,Augsburg,0,0,0.638542,0.704125,0.2858,0.3921,0.3221
2016-01-23 18:30:00,2015,Hoffenheim,Bayer Leverkusen,1,1,0.756054,1.82105,0.1212,0.2241,0.6547
2016-01-23 18:30:00,2015,Ingolstadt,Mainz 05,1,0,1.79614,0.651914,0.7392,0.1964,0.0644
2016-01-23 21:30:00,2015,Borussia M.Gladbach,Borussia Dortmund,1,3,0.969724,2.60367,0.0765,0.1452,0.7783
2016-01-24 18:30:00,2015,Eintracht Frankfurt,Wolfsburg,3,2,1.18879,2.75506,0.0896,0.1521,0.7583
2016-01-24 20:30:00,2015,Schalke 04,Werder Bremen,1,3,2.01652,1.82961,0.4096,0.2554,0.335
2016-01-29 23:30:00,2015,Mainz 05,Borussia M.Gladbach,1,0,0.852232,1.91691,0.1238,0.2064,0.6698
2016-01-30 18:30:00,2015,Darmstadt,Schalke 04,0,2,0.0939969,1.56117,0.0135,0.1661,0.8204
2016-01-30 18:30:00,2015,Borussia Dortmund,Ingolstadt,2,0,2.19495,0.145484,0.9161,0.0762,0.0077
2016-01-30 18:30:00,2015,Bayer Leverkusen,Hannover 96,3,0,1.96768,0.177765,0.8888,0.0948,0.0164
2016-01-30 18:30:00,2015,Augsburg,Eintracht Frankfurt,0,0,0.609193,1.25574,0.1588,0.3008,0.5404
2016-01-30 18:30:00,2015,Werder Bremen,Hertha Berlin,3,3,2.40454,1.33238,0.6725,0.2099,0.1176
2016-01-30 21:30:00,2015,VfB Stuttgart,Hamburger SV,2,1,2.69957,1.77488,0.5875,0.197,0.2155
2016-01-31 18:30:00,2015,Wolfsburg,FC Cologne,1,1,2.04894,0.698473,0.7426,0.1791,0.0783
2016-01-31 20:30:00,2015,Bayern Munich,Hoffenheim,2,0,3.08952,0.463233,0.9198,0.065,0.0152
2016-02-05 23:30:00,2015,Borussia M.Gladbach,Werder Bremen,5,1,3.16316,1.67818,0.7409,0.1599,0.0992
2016-02-06 18:30:00,2015,Schalke 04,Wolfsburg,3,0,0.785917,0.559619,0.3848,0.3808,0.2344
2016-02-06 18:30:00,2015,Eintracht Frankfurt,VfB Stuttgart,2,4,2.36752,3.36402,0.2026,0.1894,0.608
2016-02-06 18:30:00,2015,Hannover 96,Mainz 05,0,1,0.638351,0.857195,0.2595,0.3643,0.3762
2016-02-06 18:30:00,2015,Hertha Berlin,Borussia Dortmund,0,0,0.881103,0.391491,0.481,0.3701,0.1489
2016-02-06 18:30:00,2015,Ingolstadt,Augsburg,2,1,2.8596,0.232784,0.9578,0.0381,0.0041
2016-02-06 21:30:00,2015,Bayer Leverkusen,Bayern Munich,0,0,0.288974,1.17556,0.0742,0.2938,0.632
2016-02-07 18:30:00,2015,Hamburger SV,FC Cologne,1,1,0.197661,1.37214,0.0487,0.2461,0.7052
2016-02-07 20:30:00,2015,Hoffenheim,Darmstadt,0,2,0.584715,2.06675,0.0665,0.154,0.7795
2016-02-12 23:30:00,2015,Mainz 05,Schalke 04,2,1,1.00349,0.980702,0.3623,0.3186,0.3191
2016-02-13 18:30:00,2015,Darmstadt,Bayer Leverkusen,1,2,1.07695,1.5656,0.1742,0.3447,0.4811
2016-02-13 18:30:00,2015,Borussia Dortmund,Hannover 96,1,0,1.23883,0.212153,0.6931,0.2611,0.0458
2016-02-13 18:30:00,2015,Wolfsburg,Ingolstadt,2,0,1.37415,0.549133,0.6371,0.2534,0.1095
2016-02-13 18:30:00,2015,VfB Stuttgart,Hertha Berlin,2,0,1.27221,1.12753,0.3772,0.302,0.3208
2016-02-13 18:30:00,2015,Werder Bremen,Hoffenheim,1,1,1.83283,0.57006,0.7212,0.1957,0.0831
2016-02-13 21:30:00,2015,FC Cologne,Eintracht Frankfurt,3,1,2.27377,0.606015,0.7978,0.1432,0.059
2016-02-14 18:30:00,2015,Hamburger SV,Borussia M.Gladbach,3,2,1.48178,2.07387,0.2249,0.2494,0.5257
2016-02-14 20:30:00,2015,Augsburg,Bayern Munich,1,3,0.310362,2.21151,0.0284,0.1242,0.8474
2016-02-19 23:30:00,2015,Eintracht Frankfurt,Hamburger SV,0,0,0.45464,0.807708,0.1818,0.3846,0.4336
2016-02-20 18:30:00,2015,Bayern Munich,Darmstadt,3,1,3.08206,0.61234,0.8901,0.0843,0.0256
2016-02-20 18:30:00,2015,Hertha Berlin,Wolfsburg,1,1,0.693683,0.743911,0.2999,0.3673,0.3328
2016-02-20 18:30:00,2015,Hoffenheim,Mainz 05,3,2,1.83746,1.16619,0.554,0.2541,0.1919
2016-02-20 18:30:00,2015,Ingolstadt,Werder Bremen,2,0,1.85348,0.572222,0.8122,0.15,0.0378
2016-02-20 18:30:00,2015,Borussia M.Gladbach,FC Cologne,1,0,0.907861,0.568002,0.4327,0.3526,0.2147
2016-02-21 18:30:00,2015,Bayer Leverkusen,Borussia Dortmund,0,1,0.788355,1.25829,0.1942,0.3058,0.5
2016-02-21 20:30:00,2015,Hannover 96,Augsburg,0,1,0.433505,1.17413,0.1149,0.303,0.5821
2016-02-21 20:30:00,2015,Schalke 04,VfB Stuttgart,1,1,0.989802,1.68313,0.1694,0.2658,0.5648
2016-02-26 23:30:00,2015,FC Cologne,Hertha Berlin,0,1,0.787942,0.842565,0.2964,0.3514,0.3522
2016-02-27 18:30:00,2015,Werder Bremen,Darmstadt,2,2,2.2106,1.16123,0.6613,0.2267,0.112
2016-02-27 18:30:00,2015,Wolfsburg,Bayern Munich,0,2,0.686422,1.21707,0.1926,0.2997,0.5077
2016-02-27 18:30:00,2015,Hamburger SV,Ingolstadt,1,1,0.897328,1.01142,0.2903,0.365,0.3447
2016-02-27 18:30:00,2015,VfB Stuttgart,Hannover 96,1,2,3.13363,1.59513,0.7395,0.1658,0.0947
2016-02-28 18:30:00,2015,Augsburg,Borussia M.Gladbach,2,2,1.80948,1.80962,0.3593,0.2602,0.3805
2016-02-28 20:30:00,2015,Borussia Dortmund,Hoffenheim,3,1,2.47417,0.88117,0.7594,0.1639,0.0767
2016-02-28 20:30:00,2015,Mainz 05,Bayer Leverkusen,3,1,2.61685,0.81358,0.8266,0.1283,0.0451
2016-02-28 22:30:00,2015,Eintracht Frankfurt,Schalke 04,0,0,0.775413,0.223305,0.4794,0.4303,0.0903
2016-03-01 23:00:00,2015,Hannover 96,Wolfsburg,0,4,0.395343,3.15639,0.0137,0.052,0.9343
2016-03-01 23:00:00,2015,Ingolstadt,FC Cologne,1,1,1.40092,1.14458,0.4179,0.323,0.2591
2016-03-02 23:00:00,2015,Darmstadt,Borussia Dortmund,0,2,0.422078,3.36158,0.0058,0.0391,0.9551
2016-03-02 23:00:00,2015,Hertha Berlin,Eintracht Frankfurt,2,0,1.21008,0.339767,0.6263,0.283,0.0907
2016-03-02 23:00:00,2015,Hoffenheim,Augsburg,2,1,1.60086,1.8142,0.3051,0.2795,0.4154
2016-03-02 23:00:00,2015,Bayern Munich,Mainz 05,1,2,0.652757,0.723063,0.2663,0.3926,0.3411
2016-03-02 23:00:00,2015,Schalke 04,Hamburger SV,3,2,2.61412,0.825944,0.7942,0.1384,0.0674
2016-03-02 23:00:00,2015,Bayer Leverkusen,Werder Bremen,1,4,1.00958,1.88024,0.1509,0.2338,0.6153
2016-03-02 23:00:00,2015,Borussia M.Gladbach,VfB Stuttgart,4,0,3.23676,0.281312,0.9734,0.0236,0.003
2016-03-05 18:30:00,2015,VfB Stuttgart,Hoffenheim,5,1,3.82557,0.918227,0.9159,0.0579,0.0262
2016-03-05 18:30:00,2015,Augsburg,Bayer Leverkusen,3,3,1.63701,1.46029,0.3967,0.2936,0.3097
2016-03-05 18:30:00,2015,Werder Bremen,Hannover 96,4,1,2.14361,1.14266,0.6388,0.221,0.1402
2016-03-05 18:30:00,2015,Eintracht Frankfurt,Ingolstadt,1,1,2.63935,1.55385,0.6484,0.205,0.1466
2016-03-05 18:30:00,2015,FC Cologne,Schalke 04,1,3,2.44466,2.23816,0.4252,0.2433,0.3315
2016-03-05 18:30:00,2015,Wolfsburg,Borussia M.Gladbach,2,1,0.863815,1.0738,0.2825,0.3269,0.3906
2016-03-05 21:30:00,2015,Borussia Dortmund,Bayern Munich,0,0,0.750153,1.15007,0.2322,0.3115,0.4563
2016-03-06 18:30:00,2015,Mainz 05,Darmstadt,0,0,1.18471,1.02252,0.3966,0.2975,0.3059
2016-03-06 20:30:00,2015,Hamburger SV,Hertha Berlin,2,0,1.10346,0.22915,0.6214,0.3099,0.0687
2016-03-11 23:30:00,2015,Hertha Berlin,Schalke 04,2,0,1.41068,1.08126,0.4415,0.2797,0.2788
2016-03-12 18:30:00,2015,Hoffenheim,Wolfsburg,1,0,1.40359,0.680487,0.5976,0.2655,0.1369
2016-03-12 18:30:00,2015,Ingolstadt,VfB Stuttgart,3,3,1.86907,3.11394,0.1519,0.1707,0.6774
2016-03-12 18:30:00,2015,Darmstadt,Augsburg,2,2,1.35865,1.28135,0.3634,0.3388,0.2978
2016-03-12 18:30:00,2015,Borussia M.Gladbach,Eintracht Frankfurt,3,0,1.87363,0.0789648,0.8846,0.1081,0.0073
2016-03-12 18:30:00,2015,Hannover 96,FC Cologne,0,2,0.988474,1.12909,0.2915,0.3267,0.3818
2016-03-12 21:30:00,2015,Bayern Munich,Werder Bremen,5,0,3.14093,0.0947484,0.9739,0.0242,0.0019
2016-03-13 18:30:00,2015,Bayer Leverkusen,Hamburger SV,1,0,1.46364,1.03957,0.4754,0.2851,0.2395
2016-03-13 20:30:00,2015,Borussia Dortmund,Mainz 05,2,0,3.95436,0.136645,0.9898,0.0089,0.0013
2016-03-18 23:30:00,2015,Schalke 04,Borussia M.Gladbach,2,1,0.10538,2.14568,0.0076,0.0882,0.9042
2016-03-19 18:30:00,2015,Wolfsburg,Darmstadt,1,1,1.31288,1.3773,0.3288,0.2787,0.3925
2016-03-19 18:30:00,2015,Hamburger SV,Hoffenheim,1,3,2.27762,2.21883,0.3819,0.2586,0.3595
2016-03-19 18:30:00,2015,Werder Bremen,Mainz 05,1,1,1.15003,0.685087,0.5085,0.3209,0.1706
2016-03-19 18:30:00,2015,FC Cologne,Bayern Munich,0,1,1.00667,0.343724,0.5684,0.327,0.1046
2016-03-19 18:30:00,2015,Hertha Berlin,Ingolstadt,2,1,1.12049,0.67263,0.4823,0.3315,0.1862
2016-03-19 21:30:00,2015,Eintracht Frankfurt,Hannover 96,1,0,1.3943,0.381106,0.6706,0.2449,0.0845
2016-03-20 18:30:00,2015,VfB Stuttgart,Bayer Leverkusen,0,2,0.64082,2.29012,0.0657,0.1389,0.7954
2016-03-20 20:30:00,2015,Augsburg,Borussia Dortmund,1,3,1.01768,1.52542,0.2021,0.3101,0.4878
2016-04-01 22:30:00,2015,Bayer Leverkusen,Wolfsburg,3,0,0.705961,0.572215,0.3335,0.4054,0.2611
2016-04-02 17:30:00,2015,Bayern Munich,Eintracht Frankfurt,1,0,1.08122,0.118042,0.6373,0.3252,0.0375
2016-04-02 17:30:00,2015,Mainz 05,Augsburg,4,2,3.6054,0.784999,0.925,0.0564,0.0186
2016-04-02 17:30:00,2015,Ingolstadt,Schalke 04,3,0,1.86933,0.864055,0.6694,0.2201,0.1105
2016-04-02 17:30:00,2015,Darmstadt,VfB Stuttgart,2,2,2.21695,0.480572,0.8408,0.1209,0.0383
2016-04-02 17:30:00,2015,Hannover 96,Hamburger SV,0,3,1.16167,2.17031,0.1329,0.2227,0.6444
2016-04-02 20:30:00,2015,Borussia Dortmund,Werder Bremen,3,2,2.84328,0.436067,0.9006,0.0772,0.0222
2016-04-03 17:30:00,2015,Borussia M.Gladbach,Hertha Berlin,5,0,2.41386,0.280578,0.9302,0.0619,0.0079
2016-04-03 19:30:00,2015,Hoffenheim,FC Cologne,1,1,1.04133,1.09032,0.3179,0.3142,0.3679
2016-04-08 22:30:00,2015,Hertha Berlin,Hannover 96,2,2,1.66964,1.25141,0.4856,0.267,0.2474
2016-04-09 17:30:00,2015,Ingolstadt,Borussia M.Gladbach,1,0,2.04687,0.311628,0.8738,0.1056,0.0206
2016-04-09 17:30:00,2015,Hamburger SV,Darmstadt,1,2,0.70616,1.04297,0.2126,0.339,0.4484
2016-04-09 17:30:00,2015,VfB Stuttgart,Bayern Munich,1,3,0.959571,0.728737,0.4179,0.346,0.2361
2016-04-09 17:30:00,2015,Werder Bremen,Augsburg,1,2,0.716015,0.923628,0.2481,0.3467,0.4052
2016-04-09 17:30:00,2015,Eintracht Frankfurt,Hoffenheim,0,2,0.581161,1.3548,0.1175,0.2616,0.6209
2016-04-09 20:30:00,2015,Wolfsburg,Mainz 05,1,1,1.0116,1.76775,0.1899,0.2453,0.5648
2016-04-10 17:30:00,2015,Schalke 04,Borussia Dortmund,2,2,1.23275,1.6976,0.2317,0.2919,0.4764
2016-04-10 19:30:00,2015,FC Cologne,Bayer Leverkusen,0,2,0.731816,1.36907,0.17,0.2767,0.5533
2016-04-15 22:30:00,2015,Hannover 96,Borussia M.Gladbach,2,0,1.64388,0.732627,0.6386,0.2465,0.1149
2016-04-16 17:30:00,2015,Hoffenheim,Hertha Berlin,2,1,1.31625,1.09114,0.4108,0.2953,0.2939
2016-04-16 17:30:00,2015,Darmstadt,Ingolstadt,2,0,1.24602,0.351721,0.6739,0.2533,0.0728
2016-04-16 17:30:00,2015,Bayer Leverkusen,Eintracht Frankfurt,3,0,1.12161,0.878427,0.4052,0.3383,0.2565
2016-04-16 17:30:00,2015,Augsburg,VfB Stuttgart,1,0,1.28148,0.428691,0.6392,0.2644,0.0964
2016-04-16 17:30:00,2015,Werder Bremen,Wolfsburg,3,2,3.58106,1.09409,0.9132,0.0666,0.0202
2016-04-16 20:30:00,2015,Bayern Munich,Schalke 04,3,0,1.27153,0.430468,0.6081,0.2803,0.1116
2016-04-17 17:30:00,2015,Borussia Dortmund,Hamburger SV,3,0,1.90773,0.617113,0.7447,0.1948,0.0605
2016-04-17 19:30:00,2015,Mainz 05,FC Cologne,2,3,1.80923,1.14393,0.5462,0.2701,0.1837
2016-04-22 22:30:00,2015,Hamburger SV,Werder Bremen,2,1,1.90362,2.52835,0.2354,0.2351,0.5295
2016-04-23 17:30:00,2015,VfB Stuttgart,Borussia Dortmund,0,3,0.479435,3.53521,0.0094,0.0323,0.9583
2016-04-23 17:30:00,2015,Wolfsburg,Augsburg,0,2,1.38162,0.967552,0.4557,0.3041,0.2402
2016-04-23 17:30:00,2015,FC Cologne,Darmstadt,4,1,2.56591,1.03362,0.7357,0.1664,0.0979
2016-04-23 17:30:00,2015,Hertha Berlin,Bayern Munich,0,2,0.351189,0.192443,0.2595,0.6084,0.1321
2016-04-23 17:30:00,2015,Ingolstadt,Hannover 96,2,2,1.16542,1.22986,0.3192,0.3205,0.3603
2016-04-23 20:30:00,2015,Schalke 04,Bayer Leverkusen,2,3,2.42823,1.52773,0.5879,0.2171,0.195
2016-04-24 17:30:00,2015,Borussia M.Gladbach,Hoffenheim,3,1,2.90034,1.18468,0.752,0.1428,0.1052
2016-04-24 19:30:00,2015,Eintracht Frankfurt,Mainz 05,2,1,0.547038,0.490667,0.291,0.4573,0.2517
2016-04-29 22:30:00,2015,Augsburg,FC Cologne,0,0,0.88211,0.257362,0.5089,0.39,0.1011
2016-04-30 17:30:00,2015,Hannover 96,Schalke 04,1,3,2.06666,1.79057,0.4304,0.2781,0.2915
2016-04-30 17:30:00,2015,Hoffenheim,Ingolstadt,2,1,1.82345,2.37831,0.2629,0.2296,0.5075
2016-04-30 17:30:00,2015,Mainz 05,Hamburger SV,0,0,0.973992,0.570155,0.4534,0.3535,0.1931
2016-04-30 17:30:00,2015,Darmstadt,Eintracht Frankfurt,1,2,1.19136,0.846611,0.452,0.3356,0.2124
2016-04-30 17:30:00,2015,Bayern Munich,Borussia M.Gladbach,1,1,0.283796,0.337244,0.1859,0.5841,0.23
2016-04-30 17:30:00,2015,Borussia Dortmund,Wolfsburg,5,1,3.1369,0.643223,0.8985,0.0798,0.0217
2016-04-30 20:30:00,2015,Bayer Leverkusen,Hertha Berlin,2,1,2.98724,0.344918,0.9409,0.0497,0.0094
2016-05-02 22:15:00,2015,Werder Bremen,VfB Stuttgart,6,2,2.87488,0.814877,0.851,0.1036,0.0454
2016-05-07 17:30:00,2015,Schalke 04,Augsburg,1,1,1.4111,0.557159,0.5895,0.294,0.1165
2016-05-07 17:30:00,2015,Borussia M.Gladbach,Bayer Leverkusen,2,1,1.24034,1.96166,0.1882,0.2422,0.5696
2016-05-07 17:30:00,2015,Hamburger SV,Wolfsburg,0,1,0.427188,1.96183,0.0306,0.1289,0.8405
2016-05-07 17:30:00,2015,VfB Stuttgart,Mainz 05,1,3,0.873428,3.89767,0.0126,0.0463,0.9411
2016-05-07 17:30:00,2015,Eintracht Frankfurt,Borussia Dortmund,1,0,0.697175,1.4668,0.1373,0.2788,0.5839
2016-05-07 17:30:00,2015,FC Cologne,Werder Bremen,0,0,0.578238,0.585339,0.2819,0.4268,0.2913
2016-05-07 17:30:00,2015,Hannover 96,Hoffenheim,1,0,0.689753,1.39948,0.1541,0.2694,0.5765
2016-05-07 17:30:00,2015,Hertha Berlin,Darmstadt,1,2,1.35682,1.26224,0.3671,0.2955,0.3374
2016-05-07 17:30:00,2015,Ingolstadt,Bayern Munich,1,2,1.94299,2.27556,0.2879,0.2572,0.4549
2016-05-14 17:30:00,2015,Augsburg,Hamburger SV,1,3,1.03269,2.0985,0.1107,0.2145,0.6748
2016-05-14 17:30:00,2015,Bayern Munich,Hannover 96,3,1,2.692,1.81013,0.5795,0.1957,0.2248
2016-05-14 17:30:00,2015,Werder Bremen,Eintracht Frankfurt,1,0,1.9531,0.191835,0.9316,0.0637,0.0047
2016-05-14 17:30:00,2015,Borussia Dortmund,FC Cologne,2,2,1.15049,1.60855,0.2313,0.2854,0.4833
2016-05-14 17:30:00,2015,Hoffenheim,Schalke 04,1,4,1.41779,1.60217,0.3169,0.2778,0.4053
2016-05-14 17:30:00,2015,Bayer Leverkusen,Ingolstadt,3,2,3.08569,2.93125,0.4247,0.2306,0.3447
2016-05-14 17:30:00,2015,Mainz 05,Hertha Berlin,0,0,1.48776,0.873124,0.5602,0.2816,0.1582
2016-05-14 17:30:00,2015,Wolfsburg,VfB Stuttgart,3,1,2.79348,0.973203,0.8079,0.1312,0.0609
2016-05-14 17:30:00,2015,Darmstadt,Borussia M.Gladbach,0,2,0.357258,1.87154,0.0427,0.1687,0.7886
2016-08-26 22:30:00,2016,Bayern Munich,Werder Bremen,6,0,4.53263,0.185791,0.9936,0.006,0.0004
2016-08-27 17:30:00,2016,Augsburg,Wolfsburg,0,2,0.452708,0.711094,0.2065,0.4202,0.3733
2016-08-27 17:30:00,2016,Hamburger SV,Ingolstadt,1,1,0.309707,1.20744,0.0802,0.2835,0.6363
2016-08-27 17:30:00,2016,Eintracht Frankfurt,Schalke 04,1,0,1.86688,0.930915,0.6263,0.2451,0.1286
2016-08-27 17:30:00,2016,FC Cologne,Darmstadt,2,0,3.13195,0.558815,0.9192,0.0655,0.0153
2016-08-27 17:30:00,2016,Borussia Dortmund,Mainz 05,2,1,1.81984,1.07885,0.569,0.2552,0.1758
2016-08-27 20:30:00,2016,Borussia M.Gladbach,Bayer Leverkusen,2,1,1.88815,1.11067,0.5722,0.2423,0.1855
2016-08-28 17:30:00,2016,Hertha Berlin,Freiburg,2,1,0.869084,0.360723,0.4696,0.3875,0.1429
2016-08-28 19:30:00,2016,Hoffenheim,RasenBallsport Leipzig,2,2,1.15624,2.47526,0.1159,0.187,0.6971
2016-09-09 22:30:00,2016,Schalke 04,Bayern Munich,0,2,0.965209,2.2266,0.1008,0.1996,0.6996
2016-09-10 17:30:00,2016,Wolfsburg,FC Cologne,0,0,0.914326,1.36943,0.2272,0.2753,0.4975
2016-09-10 17:30:00,2016,Ingolstadt,Hertha Berlin,0,2,0.986677,0.854096,0.3717,0.3431,0.2852
2016-09-10 17:30:00,2016,Darmstadt,Eintracht Frankfurt,1,0,0.277384,1.64252,0.0413,0.1749,0.7838
2016-09-10 17:30:00,2016,Freiburg,Borussia M.Gladbach,3,1,1.55438,0.130259,0.8406,0.1428,0.0166
2016-09-10 17:30:00,2016,Bayer Leverkusen,Hamburger SV,3,1,2.1378,0.65629,0.7605,0.1715,0.068
2016-09-10 20:30:00,2016,RasenBallsport Leipzig,Borussia Dortmund,1,0,0.950658,0.482478,0.4951,0.3491,0.1558
2016-09-11 17:30:00,2016,Werder Bremen,Augsburg,1,2,1.62947,1.65986,0.3578,0.2773,0.3649
2016-09-11 19:30:00,2016,Mainz 05,Hoffenheim,4,4,0.788235,2.26684,0.0904,0.1621,0.7475
2016-09-16 22:30:00,2016,FC Cologne,Freiburg,3,0,1.40487,1.4295,0.3687,0.3006,0.3307
2016-09-17 17:30:00,2016,Hamburger SV,RasenBallsport Leipzig,0,4,1.08134,3.30009,0.0217,0.0782,0.9001
2016-09-17 17:30:00,2016,Hoffenheim,Wolfsburg,0,0,1.93562,2.34852,0.2809,0.2367,0.4824
2016-09-17 17:30:00,2016,Eintracht Frankfurt,Bayer Leverkusen,2,1,2.14781,2.11932,0.3633,0.2702,0.3665
2016-09-17 17:30:00,2016,Bayern Munich,Ingolstadt,3,1,0.446972,1.54672,0.0889,0.2321,0.679
2016-09-17 17:30:00,2016,Borussia Dortmund,Darmstadt,6,0,4.05385,0.179729,0.9894,0.0097,0.0009
2016-09-17 20:30:00,2016,Borussia M.Gladbach,Werder Bremen,4,1,3.63049,1.20156,0.9015,0.0729,0.0256
2016-09-18 17:30:00,2016,Augsburg,Mainz 05,1,3,0.82866,1.54386,0.1453,0.2802,0.5745
2016-09-18 19:30:00,2016,Hertha Berlin,Schalke 04,2,0,0.724842,0.424457,0.3955,0.4223,0.1822
2016-09-20 22:00:00,2016,Wolfsburg,Borussia Dortmund,1,5,2.71087,2.34245,0.4657,0.222,0.3123
2016-09-20 22:00:00,2016,Ingolstadt,Eintracht Frankfurt,0,2,0.782075,0.352096,0.435,0.4187,0.1463
2016-09-20 22:00:00,2016,Darmstadt,Hoffenheim,1,1,1.62811,1.44238,0.4083,0.281,0.3107
2016-09-20 22:00:00,2016,Freiburg,Hamburger SV,1,0,1.78293,0.647916,0.7096,0.2243,0.0661
2016-09-21 22:00:00,2016,RasenBallsport Leipzig,Borussia M.Gladbach,1,1,1.58682,0.224262,0.7708,0.1908,0.0384
2016-09-21 22:00:00,2016,Werder Bremen,Mainz 05,1,2,0.916,1.38592,0.2283,0.2772,0.4945
2016-09-21 22:00:00,2016,Bayern Munich,Hertha Berlin,3,0,2.71721,0.153422,0.9429,0.0514,0.0057
2016-09-21 22:00:00,2016,Bayer Leverkusen,Augsburg,0,0,2.0338,0.230565,0.8793,0.1034,0.0173
2016-09-21 22:00:00,2016,Schalke 04,FC Cologne,1,3,1.37614,1.18875,0.3892,0.3065,0.3043
2016-09-23 22:30:00,2016,Borussia Dortmund,Freiburg,3,1,3.2333,1.05384,0.862,0.1009,0.0371
2016-09-24 17:30:00,2016,Borussia M.Gladbach,Ingolstadt,2,0,1.18177,0.535119,0.5494,0.3067,0.1439
2016-09-24 17:30:00,2016,Mainz 05,Bayer Leverkusen,2,3,1.73915,1.73598,0.3739,0.2838,0.3423
2016-09-24 17:30:00,2016,Hamburger SV,Bayern Munich,0,1,0.304936,2.12276,0.029,0.1134,0.8576
2016-09-24 17:30:00,2016,Augsburg,Darmstadt,1,0,1.95473,0.129868,0.8515,0.1311,0.0174
2016-09-24 17:30:00,2016,Eintracht Frankfurt,Hertha Berlin,3,3,1.50633,1.17158,0.4497,0.3115,0.2388
2016-09-24 20:30:00,2016,Werder Bremen,Wolfsburg,2,1,1.11466,0.483419,0.5262,0.3275,0.1463
2016-09-25 17:30:00,2016,Hoffenheim,Schalke 04,2,1,1.8649,1.04708,0.5902,0.2602,0.1496
2016-09-25 19:45:00,2016,FC Cologne,RasenBallsport Leipzig,1,1,0.366844,0.819612,0.1435,0.3803,0.4762
2016-09-30 22:30:00,2016,RasenBallsport Leipzig,Augsburg,2,1,1.04258,0.313816,0.5518,0.3416,0.1066
2016-10-01 17:30:00,2016,Bayern Munich,FC Cologne,1,1,2.20563,0.899194,0.7062,0.1894,0.1044
2016-10-01 17:30:00,2016,Hertha Berlin,Hamburger SV,2,0,2.44266,1.11245,0.7239,0.1702,0.1059
2016-10-01 17:30:00,2016,Ingolstadt,Hoffenheim,1,2,2.21758,3.31162,0.1697,0.1902,0.6401
2016-10-01 17:30:00,2016,Darmstadt,Werder Bremen,2,2,1.27773,1.54526,0.2685,0.3173,0.4142
2016-10-01 17:30:00,2016,Freiburg,Eintracht Frankfurt,1,0,0.464817,0.715723,0.2088,0.4144,0.3768
2016-10-01 20:30:00,2016,Bayer Leverkusen,Borussia Dortmund,2,0,1.52698,0.837447,0.5651,0.2735,0.1614
2016-10-02 17:30:00,2016,Wolfsburg,Mainz 05,0,0,1.32308,0.256465,0.6875,0.2549,0.0576
2016-10-02 19:30:00,2016,Schalke 04,Borussia M.Gladbach,4,0,3.05307,0.802215,0.9053,0.0733,0.0214
2016-10-14 22:30:00,2016,Borussia Dortmund,Hertha Berlin,1,1,2.60334,0.994838,0.7858,0.1479,0.0663
2016-10-15 17:30:00,2016,Borussia M.Gladbach,Hamburger SV,0,0,3.46166,0.209913,0.9821,0.0161,0.0018
2016-10-15 17:30:00,2016,FC Cologne,Ingolstadt,2,1,3.98127,1.07265,0.9409,0.0461,0.013
